cow_id,file,geo_dist_hooks,geo_dist_pins,geo_angle_spine,geo_area_hip,pose_tilt,img_back_mean_b,img_back_std_b,img_back_mean_g,img_back_std_g,img_back_mean_r,img_back_std_r,img_back_sift_count,img_hip_mean_b,img_hip_std_b,img_hip_mean_g,img_hip_std_g,img_hip_mean_r,img_hip_std_r,img_hip_sift_count,img_tail_mean_b,img_tail_std_b,img_tail_mean_g,img_tail_std_g,img_tail_mean_r,img_tail_std_r,img_tail_sift_count
1106,20260107_214903_baia23_VIPWX.jpg,0.39607467192346113,0.18596183468147198,177.30708,0.09216578828419289,-1.6086391,63.25375,21.748232363516347,63.300625,21.71005526500048,63.229375,21.736444329958267,2,130.03125,20.36388404596481,130.09625,20.38227136355269,130.08375,20.3791372716683,15,102.858125,31.21653001991693,102.894375,31.237288908600487,102.880625,31.24900197781323,25
1106,RLC1_00_20260115063543_baia10_RLC1.jpg,0.3404913335084595,0.208807787609309,175.47224,0.09224488372878158,7.4997897,63.853125,28.71774804427351,63.9075,28.68508225105865,63.865,28.695348490652627,35,75.88375,16.447461382763603,75.895625,16.45143552579455,75.85,16.453609026593526,36,91.016875,29.647581524204888,91.04,29.645756863335436,91.02625,29.64954571216058,37
1106,RLC1_00_20260102062643_baia4_RLC1.jpg,0.3794828848261456,0.17611932155639443,178.54613,0.07948508966767595,1.99797,85.78875,21.972093060004546,85.808125,21.97717700216238,85.769375,21.99133209037995,45,113.17875,20.958483925071967,113.214375,20.980399623443187,113.203125,20.993317156523286,28,107.6925,40.1733642324115,107.726875,40.18144506777195,107.706875,40.19449219401055,39
1106,20260101_065012_baia19_IPC2.jpg,0.40862499088743887,0.20456374505052505,177.72589,0.10883302176362235,-3.2964404,99.67,24.699364364290833,99.709375,24.698986054277107,99.69,24.718467792320784,0,108.85125,38.30904427726565,108.895,38.31659529498935,108.864375,38.33361424206404,13,120.084375,65.97821425182237,120.105625,65.97925407549994,120.065625,65.99715954766064,11
1106,20260105_150019_baia16_IPC1.jpg,0.3956864423984789,0.24364524673097646,175.49515,0.11868148365508369,-2.7886047,153.31625,47.897259691317416,153.359375,47.89453491380175,153.335,47.89084228743529,2,142.60875,19.19223601974246,142.6575,19.20127453451984,142.653125,19.191347079722544,2,121.505,25.002574367452645,121.538125,25.012292907376064,121.524375,25.021279061218575,2
1106,20260106_064606_baia23_VIPWX.jpg,0.39793750174642367,0.17844654637425317,177.05429,0.09004614531269951,-0.5313153,97.664375,23.663220001922287,97.688125,23.687831453815587,97.66125,23.6997942699404,4,121.853125,25.550446233566547,121.884375,25.570803778125065,121.88125,25.55669478703183,7,83.843125,24.6768062203028,83.853125,24.685680114883912,83.839375,24.67161475480223,3
1106,RLC1_00_20260115062941_baia10_RLC1.jpg,0.3351526687135356,0.20570619202010948,170.63092,0.09025141566919956,6.250255,58.65875,19.4203771445742,58.703125,19.38011197682756,58.661875,19.38633659267204,33,91.414375,19.909926377547833,91.43,19.92906420281695,91.40375,19.932874502627563,28,84.02,24.961837873041322,84.044375,24.943609519461592,84.009375,24.97594917334224,33
1106,RLC3_00_20260113214502_baia6_RLC3.jpg,0.3715865162549539,0.18804033025239628,179.13634,0.07978136169260124,1.3048093,79.955,17.641300263869443,79.969375,17.656753300348708,79.935625,17.651033421853096,5,66.96,14.377748432908401,66.97875,14.34832911657312,66.93,14.35431468235248,28,94.533125,46.07838596060386,94.5475,46.07647440668611,94.523125,46.08529554244363,18
1106,20260101_064610_baia19_IPC2.jpg,0.412197453791967,0.1869062513097515,174.99084,0.10360608898947754,-2.8081987,74.85,33.03965420521226,74.945625,32.96176069871534,74.859375,33.04477416490201,5,73.384375,23.252561812827743,73.39,23.26194101961399,73.39875,23.235527720228347,0,76.25125,34.88168392491251,76.268125,34.89471641931447,76.23875,34.88935007187007,11
1106,RLC2_00_20260107064727_baia8_RLC2.jpg,0.39894442412118275,0.2109931786021548,178.58113,0.09371864779638354,3.9918718,80.2125,14.929286444770225,80.218125,14.9390610978192,80.181875,14.943645689200979,18,128.284375,18.24262880890183,128.3525,18.264432478180098,128.33625,18.268502564181336,20,96.150625,19.295509506343052,96.165625,19.31594401936843,96.15125,19.32940437358327,21
1106,20260108_220615_baia17_VIPWX.jpg,0.39329979043673935,0.21536601216279658,176.27927,0.11147229000808503,-2.9554238,26.616875,7.673906452021356,26.655,7.742882215299416,26.663125,7.69299293086735,0,92.270625,19.922220938172906,92.285625,19.9340548649635,92.27125,19.94383171402878,2,98.26,46.3936003129742,98.279375,46.40493049891762,98.24375,46.40682154530194,17
1106,20260106_143811_baia21_IPC2.jpg,0.37466733992363227,0.16116952246645364,175.6059,0.06972196359788445,3.746457,99.80625,10.637079530467938,99.82625,10.662776886791733,99.8225,10.659490782865754,0,107.92,21.874725141130344,107.95,21.8967748766799,107.926875,21.911875267406373,2,96.72125,31.860434686888688,96.755625,31.889922481238095,96.71875,31.890627909113046,5
1106,RLC3_00_20260113214401_baia6_RLC3.jpg,0.3631167055729773,0.18808476543110553,178.8203,0.06900289074284768,1.7257171,91.555625,10.060164305784225,91.56375,10.07786862076997,91.544375,10.080204901656264,8,67.408125,13.369379528773017,67.428125,13.335425901874112,67.376875,13.339362437327168,11,80.514375,14.467585954794773,80.519375,14.46736412099229,80.489375,14.480500236848691,6
1106,20260110_070116_baia19_IPC2.jpg,0.41726790025010957,0.2326603717030087,178.20125,0.12047199490273211,-1.7789222,90.35875,36.62395115819018,90.404375,36.63220380838935,90.398125,36.63675915640431,2,75.476875,9.199359501311763,75.476875,9.199359501311763,75.443125,9.19411579404866,0,85.82,30.834215572963746,85.83875,30.83577870652045,85.7625,30.864094734010912,4
1106,20260110_070212_baia19_IPC2.jpg,0.4166125640869073,0.22059408278515832,178.38467,0.11709840226048399,-2.8311846,105.686875,31.0934491128658,105.723125,31.084826929458284,105.70125,31.120122082625258,0,84.55,11.831155902953862,84.550625,11.83268511832268,84.52,11.858155421481033,0,104.32875,38.52725559182097,104.35375,38.53817731727202,104.325625,38.549167868572404,13
1106,RLC1_00_20260104062844_baia12_RLC1.jpg,0.3683710740785541,0.1978577445927385,179.1498,0.08103852982170906,1.2847463,113.056875,22.697574545188193,113.09625,22.72156433737563,113.0825,22.726596616079586,43,88.994375,16.165645466834135,89.0025,16.175405520418956,88.9825,16.189686338839305,32,89.93625,15.71001864854081,89.94375,15.72126222469112,89.9225,15.731266438211515,15
1106,20260108_071711_baia21_IPC2.jpg,0.36633714023545566,0.1467164552327505,174.71039,0.05630725590103619,4.474669,78.036875,13.526659426272806,78.040625,13.539256796788184,77.976875,13.559686214451094,2,115.568125,22.49036702644879,115.60875,22.504986634910495,115.586875,22.51374475147071,1,88.493125,24.140887571387573,88.519375,24.16926508211152,88.495,24.185713241498586,1
1106,20260106_064306_baia23_VIPWX.jpg,0.40212768610201033,0.20229670361201485,178.61449,0.10262086185328713,-1.6759902,99.523125,39.662191886409595,99.540625,39.67867310797294,99.510625,39.68289791723098,21,111.863125,19.085154970143027,111.88875,19.10533625554651,111.875,19.100278139336087,2,92.080625,28.78891496061244,92.105,28.790627381146106,92.074375,28.802323575700886,5
